,Date,Time,Station_Name,Station_No,Entry,Exit,Net_Traffic,Year,Month,Day,Hour,Weekday,Is_Holiday
6891,2020-08-23,05:00 - 05:59,Quezon Ave,1,0,0,0,2020,8,23,5,6,False
6892,2020-08-23,05:00 - 05:59,GMA Kamuning,2,0,0,0,2020,8,23,5,6,False
6893,2020-08-23,05:00 - 05:59,Cubao,3,0,0,0,2020,8,23,5,6,False
6894,2020-08-23,05:00 - 05:59,Santolan,4,0,0,0,2020,8,23,5,6,False
6895,2020-08-23,05:00 - 05:59,Ortigas,5,0,0,0,2020,8,23,5,6,False
6896,2020-08-23,05:00 - 05:59,Shaw Blvd,6,0,0,0,2020,8,23,5,6,False
6897,2020-08-23,05:00 - 05:59,Boni Ave,7,0,0,0,2020,8,23,5,6,False
6898,2020-08-23,05:00 - 05:59,Guadalupe,8,0,0,0,2020,8,23,5,6,False
6899,2020-08-23,05:00 - 05:59,Buendia,9,0,0,0,2020,8,23,5,6,False
6900,2020-08-23,05:00 - 05:59,Ayala Ave,10,0,0,0,2020,8,23,5,6,False
6901,2020-08-23,05:00 - 05:59,Magallanes,11,0,0,0,2020,8,23,5,6,False
6902,2020-08-23,05:00 - 05:59,Taft,12,0,0,0,2020,8,23,5,6,False
6903,2020-08-23,06:00 - 06:59,North Ave,0,0,0,0,2020,8,23,6,6,False
6904,2020-08-23,06:00 - 06:59,Quezon Ave,1,0,0,0,2020,8,23,6,6,False
6905,2020-08-23,06:00 - 06:59,GMA Kamuning,2,0,0,0,2020,8,23,6,6,False
6906,2020-08-23,06:00 - 06:59,Cubao,3,0,0,0,2020,8,23,6,6,False
6907,2020-08-23,06:00 - 06:59,Santolan,4,0,0,0,2020,8,23,6,6,False
6908,2020-08-23,06:00 - 06:59,Ortigas,5,0,0,0,2020,8,23,6,6,False
6909,2020-08-23,06:00 - 06:59,Shaw Blvd,6,0,0,0,2020,8,23,6,6,False
6910,2020-08-23,06:00 - 06:59,Boni Ave,7,0,0,0,2020,8,23,6,6,False
6911,2020-08-23,06:00 - 06:59,Guadalupe,8,0,0,0,2020,8,23,6,6,False
6912,2020-08-23,06:00 - 06:59,Buendia,9,0,0,0,2020,8,23,6,6,False
6913,2020-08-23,06:00 - 06:59,Ayala Ave,10,0,0,0,2020,8,23,6,6,False
6914,2020-08-23,06:00 - 06:59,Magallanes,11,0,0,0,2020,8,23,6,6,False
6915,2020-08-23,06:00 - 06:59,Taft,12,0,0,0,2020,8,23,6,6,False
6916,2020-08-23,07:00 - 07:59,North Ave,0,0,0,0,2020,8,23,7,6,False
6917,2020-08-23,07:00 - 07:59,Quezon Ave,1,0,0,0,2020,8,23,7,6,False
6918,2020-08-23,07:00 - 07:59,GMA Kamuning,2,0,0,0,2020,8,23,7,6,False
6919,2020-08-23,07:00 - 07:59,Cubao,3,0,0,0,2020,8,23,7,6,False
6920,2020-08-23,07:00 - 07:59,Santolan,4,0,0,0,2020,8,23,7,6,False
6921,2020-08-23,07:00 - 07:59,Ortigas,5,0,0,0,2020,8,23,7,6,False
6922,2020-08-23,07:00 - 07:59,Shaw Blvd,6,0,0,0,2020,8,23,7,6,False
6923,2020-08-23,07:00 - 07:59,Boni Ave,7,0,0,0,2020,8,23,7,6,False
6924,2020-08-23,07:00 - 07:59,Guadalupe,8,0,0,0,2020,8,23,7,6,False
6925,2020-08-23,07:00 - 07:59,Buendia,9,0,0,0,2020,8,23,7,6,False
6926,2020-08-23,07:00 - 07:59,Ayala Ave,10,0,0,0,2020,8,23,7,6,False
6927,2020-08-23,07:00 - 07:59,Magallanes,11,0,0,0,2020,8,23,7,6,False
6928,2020-08-23,07:00 - 07:59,Taft,12,0,0,0,2020,8,23,7,6,False
6929,2020-08-23,08:00 - 08:59,North Ave,0,0,0,0,2020,8,23,8,6,False
6930,2020-08-23,08:00 - 08:59,Quezon Ave,1,0,0,0,2020,8,23,8,6,False
6931,2020-08-23,08:00 - 08:59,GMA Kamuning,2,0,0,0,2020,8,23,8,6,False
6932,2020-08-23,08:00 - 08:59,Cubao,3,0,0,0,2020,8,23,8,6,False
6933,2020-08-23,08:00 - 08:59,Santolan,4,0,0,0,2020,8,23,8,6,False
6934,2020-08-23,08:00 - 08:59,Ortigas,5,0,0,0,2020,8,23,8,6,False
6935,2020-08-23,08:00 - 08:59,Shaw Blvd,6,0,0,0,2020,8,23,8,6,False
6936,2020-08-23,08:00 - 08:59,Boni Ave,7,0,0,0,2020,8,23,8,6,False
6937,2020-08-23,08:00 - 08:59,Guadalupe,8,0,0,0,2020,8,23,8,6,False
6938,2020-08-23,08:00 - 08:59,Buendia,9,0,0,0,2020,8,23,8,6,False
6939,2020-08-23,08:00 - 08:59,Ayala Ave,10,0,0,0,2020,8,23,8,6,False
6940,2020-08-23,08:00 - 08:59,Magallanes,11,0,0,0,2020,8,23,8,6,False
6941,2020-08-23,08:00 - 08:59,Taft,12,0,0,0,2020,8,23,8,6,False
6942,2020-08-23,09:00 - 09:59,North Ave,0,0,0,0,2020,8,23,9,6,False
6943,2020-08-23,09:00 - 09:59,Quezon Ave,1,0,0,0,2020,8,23,9,6,False
6944,2020-08-23,09:00 - 09:59,GMA Kamuning,2,0,0,0,2020,8,23,9,6,False
6945,2020-08-23,09:00 - 09:59,Cubao,3,0,0,0,2020,8,23,9,6,False
6946,2020-08-23,09:00 - 09:59,Santolan,4,0,0,0,2020,8,23,9,6,False
6947,2020-08-23,09:00 - 09:59,Ortigas,5,0,0,0,2020,8,23,9,6,False
6948,2020-08-23,09:00 - 09:59,Shaw Blvd,6,0,0,0,2020,8,23,9,6,False
6949,2020-08-23,09:00 - 09:59,Boni Ave,7,0,0,0,2020,8,23,9,6,False
6950,2020-08-23,09:00 - 09:59,Guadalupe,8,0,0,0,2020,8,23,9,6,False
6951,2020-08-23,09:00 - 09:59,Buendia,9,0,0,0,2020,8,23,9,6,False
6952,2020-08-23,09:00 - 09:59,Ayala Ave,10,0,0,0,2020,8,23,9,6,False
6953,2020-08-23,09:00 - 09:59,Magallanes,11,0,0,0,2020,8,23,9,6,False
6954,2020-08-23,09:00 - 09:59,Taft,12,0,0,0,2020,8,23,9,6,False
6955,2020-08-23,10:00 - 10:59,North Ave,0,0,0,0,2020,8,23,10,6,False
6956,2020-08-23,10:00 - 10:59,Quezon Ave,1,0,0,0,2020,8,23,10,6,False
6957,2020-08-23,10:00 - 10:59,GMA Kamuning,2,0,0,0,2020,8,23,10,6,False
6958,2020-08-23,10:00 - 10:59,Cubao,3,0,0,0,2020,8,23,10,6,False
6959,2020-08-23,10:00 - 10:59,Santolan,4,0,0,0,2020,8,23,10,6,False
6960,2020-08-23,10:00 - 10:59,Ortigas,5,0,0,0,2020,8,23,10,6,False
6961,2020-08-23,10:00 - 10:59,Shaw Blvd,6,0,0,0,2020,8,23,10,6,False
6962,2020-08-23,10:00 - 10:59,Boni Ave,7,0,0,0,2020,8,23,10,6,False
6963,2020-08-23,10:00 - 10:59,Guadalupe,8,0,0,0,2020,8,23,10,6,False
6964,2020-08-23,10:00 - 10:59,Buendia,9,0,0,0,2020,8,23,10,6,False
6965,2020-08-23,10:00 - 10:59,Ayala Ave,10,0,0,0,2020,8,23,10,6,False
6966,2020-08-23,10:00 - 10:59,Magallanes,11,0,0,0,2020,8,23,10,6,False
6967,2020-08-23,10:00 - 10:59,Taft,12,0,0,0,2020,8,23,10,6,False
6968,2020-08-23,11:00 - 11:59,North Ave,0,0,0,0,2020,8,23,11,6,False
6969,2020-08-23,11:00 - 11:59,Quezon Ave,1,0,0,0,2020,8,23,11,6,False
6970,2020-08-23,11:00 - 11:59,GMA Kamuning,2,0,0,0,2020,8,23,11,6,False
6971,2020-08-23,11:00 - 11:59,Cubao,3,0,0,0,2020,8,23,11,6,False
6972,2020-08-23,11:00 - 11:59,Santolan,4,0,0,0,2020,8,23,11,6,False
6973,2020-08-23,11:00 - 11:59,Ortigas,5,0,0,0,2020,8,23,11,6,False
6974,2020-08-23,11:00 - 11:59,Shaw Blvd,6,0,0,0,2020,8,23,11,6,False
6975,2020-08-23,11:00 - 11:59,Boni Ave,7,0,0,0,2020,8,23,11,6,False
6976,2020-08-23,11:00 - 11:59,Guadalupe,8,0,0,0,2020,8,23,11,6,False
6977,2020-08-23,11:00 - 11:59,Buendia,9,0,0,0,2020,8,23,11,6,False
6978,2020-08-23,11:00 - 11:59,Ayala Ave,10,0,0,0,2020,8,23,11,6,False
6979,2020-08-23,11:00 - 11:59,Magallanes,11,0,0,0,2020,8,23,11,6,False
6980,2020-08-23,11:00 - 11:59,Taft,12,0,0,0,2020,8,23,11,6,False
6981,2020-08-23,12:00 - 12:59,North Ave,0,0,0,0,2020,8,23,12,6,False
6982,2020-08-23,12:00 - 12:59,Quezon Ave,1,0,0,0,2020,8,23,12,6,False
6983,2020-08-23,12:00 - 12:59,GMA Kamuning,2,0,0,0,2020,8,23,12,6,False
6984,2020-08-23,12:00 - 12:59,Cubao,3,0,0,0,2020,8,23,12,6,False
6985,2020-08-23,12:00 - 12:59,Santolan,4,0,0,0,2020,8,23,12,6,False
6986,2020-08-23,12:00 - 12:59,Ortigas,5,0,0,0,2020,8,23,12,6,False
6987,2020-08-23,12:00 - 12:59,Shaw Blvd,6,0,0,0,2020,8,23,12,6,False
6988,2020-08-23,12:00 - 12:59,Boni Ave,7,0,0,0,2020,8,23,12,6,False
6989,2020-08-23,12:00 - 12:59,Guadalupe,8,0,0,0,2020,8,23,12,6,False
6990,2020-08-23,12:00 - 12:59,Buendia,9,0,0,0,2020,8,23,12,6,False
6991,2020-08-23,12:00 - 12:59,Ayala Ave,10,0,0,0,2020,8,23,12,6,False
6992,2020-08-23,12:00 - 12:59,Magallanes,11,0,0,0,2020,8,23,12,6,False
6993,2020-08-23,12:00 - 12:59,Taft,12,0,0,0,2020,8,23,12,6,False
6994,2020-08-23,13:00 - 13:59,North Ave,0,0,0,0,2020,8,23,13,6,False
6995,2020-08-23,13:00 - 13:59,Quezon Ave,1,0,0,0,2020,8,23,13,6,False
6996,2020-08-23,13:00 - 13:59,GMA Kamuning,2,0,0,0,2020,8,23,13,6,False
6997,2020-08-23,13:00 - 13:59,Cubao,3,0,0,0,2020,8,23,13,6,False
6998,2020-08-23,13:00 - 13:59,Santolan,4,0,0,0,2020,8,23,13,6,False
6999,2020-08-23,13:00 - 13:59,Ortigas,5,0,0,0,2020,8,23,13,6,False
7000,2020-08-23,13:00 - 13:59,Shaw Blvd,6,0,0,0,2020,8,23,13,6,False
7001,2020-08-23,13:00 - 13:59,Boni Ave,7,0,0,0,2020,8,23,13,6,False
7002,2020-08-23,13:00 - 13:59,Guadalupe,8,0,0,0,2020,8,23,13,6,False
7003,2020-08-23,13:00 - 13:59,Buendia,9,0,0,0,2020,8,23,13,6,False
7004,2020-08-23,13:00 - 13:59,Ayala Ave,10,0,0,0,2020,8,23,13,6,False
7005,2020-08-23,13:00 - 13:59,Magallanes,11,0,0,0,2020,8,23,13,6,False
7006,2020-08-23,13:00 - 13:59,Taft,12,0,0,0,2020,8,23,13,6,False
7007,2020-08-23,14:00 - 14:59,North Ave,0,0,0,0,2020,8,23,14,6,False
7008,2020-08-23,14:00 - 14:59,Quezon Ave,1,0,0,0,2020,8,23,14,6,False
7009,2020-08-23,14:00 - 14:59,GMA Kamuning,2,0,0,0,2020,8,23,14,6,False
7010,2020-08-23,14:00 - 14:59,Cubao,3,0,0,0,2020,8,23,14,6,False
7011,2020-08-23,14:00 - 14:59,Santolan,4,0,0,0,2020,8,23,14,6,False
7012,2020-08-23,14:00 - 14:59,Ortigas,5,0,0,0,2020,8,23,14,6,False
7013,2020-08-23,14:00 - 14:59,Shaw Blvd,6,0,0,0,2020,8,23,14,6,False
7014,2020-08-23,14:00 - 14:59,Boni Ave,7,0,0,0,2020,8,23,14,6,False
7015,2020-08-23,14:00 - 14:59,Guadalupe,8,0,0,0,2020,8,23,14,6,False
7016,2020-08-23,14:00 - 14:59,Buendia,9,0,0,0,2020,8,23,14,6,False
7017,2020-08-23,14:00 - 14:59,Ayala Ave,10,0,0,0,2020,8,23,14,6,False
7018,2020-08-23,14:00 - 14:59,Magallanes,11,0,0,0,2020,8,23,14,6,False
7019,2020-08-23,14:00 - 14:59,Taft,12,0,0,0,2020,8,23,14,6,False
7020,2020-08-23,15:00 - 15:59,North Ave,0,0,0,0,2020,8,23,15,6,False
7021,2020-08-23,15:00 - 15:59,Quezon Ave,1,0,0,0,2020,8,23,15,6,False
7022,2020-08-23,15:00 - 15:59,GMA Kamuning,2,0,0,0,2020,8,23,15,6,False
7023,2020-08-23,15:00 - 15:59,Cubao,3,0,0,0,2020,8,23,15,6,False
7024,2020-08-23,15:00 - 15:59,Santolan,4,0,0,0,2020,8,23,15,6,False
7025,2020-08-23,15:00 - 15:59,Ortigas,5,0,0,0,2020,8,23,15,6,False
7026,2020-08-23,15:00 - 15:59,Shaw Blvd,6,0,0,0,2020,8,23,15,6,False
7027,2020-08-23,15:00 - 15:59,Boni Ave,7,0,0,0,2020,8,23,15,6,False
7028,2020-08-23,15:00 - 15:59,Guadalupe,8,0,0,0,2020,8,23,15,6,False
7029,2020-08-23,15:00 - 15:59,Buendia,9,0,0,0,2020,8,23,15,6,False
7030,2020-08-23,15:00 - 15:59,Ayala Ave,10,0,0,0,2020,8,23,15,6,False
7031,2020-08-23,15:00 - 15:59,Magallanes,11,0,0,0,2020,8,23,15,6,False
7032,2020-08-23,15:00 - 15:59,Taft,12,0,0,0,2020,8,23,15,6,False
7033,2020-08-23,16:00 - 16:59,North Ave,0,0,0,0,2020,8,23,16,6,False
7034,2020-08-23,16:00 - 16:59,Quezon Ave,1,0,0,0,2020,8,23,16,6,False
7035,2020-08-23,16:00 - 16:59,GMA Kamuning,2,0,0,0,2020,8,23,16,6,False
7036,2020-08-23,16:00 - 16:59,Cubao,3,0,0,0,2020,8,23,16,6,False
7037,2020-08-23,16:00 - 16:59,Santolan,4,0,0,0,2020,8,23,16,6,False
7038,2020-08-23,16:00 - 16:59,Ortigas,5,0,0,0,2020,8,23,16,6,False
7039,2020-08-23,16:00 - 16:59,Shaw Blvd,6,0,0,0,2020,8,23,16,6,False
7040,2020-08-23,16:00 - 16:59,Boni Ave,7,0,0,0,2020,8,23,16,6,False
7041,2020-08-23,16:00 - 16:59,Guadalupe,8,0,0,0,2020,8,23,16,6,False
7042,2020-08-23,16:00 - 16:59,Buendia,9,0,0,0,2020,8,23,16,6,False
7043,2020-08-23,16:00 - 16:59,Ayala Ave,10,0,0,0,2020,8,23,16,6,False
7044,2020-08-23,16:00 - 16:59,Magallanes,11,0,0,0,2020,8,23,16,6,False
7045,2020-08-23,16:00 - 16:59,Taft,12,0,0,0,2020,8,23,16,6,False
7046,2020-08-23,17:00 - 17:59,North Ave,0,0,0,0,2020,8,23,17,6,False
7047,2020-08-23,17:00 - 17:59,Quezon Ave,1,0,0,0,2020,8,23,17,6,False
7048,2020-08-23,17:00 - 17:59,GMA Kamuning,2,0,0,0,2020,8,23,17,6,False
7049,2020-08-23,17:00 - 17:59,Cubao,3,0,0,0,2020,8,23,17,6,False
7050,2020-08-23,17:00 - 17:59,Santolan,4,0,0,0,2020,8,23,17,6,False
7051,2020-08-23,17:00 - 17:59,Ortigas,5,0,0,0,2020,8,23,17,6,False
7052,2020-08-23,17:00 - 17:59,Shaw Blvd,6,0,0,0,2020,8,23,17,6,False
7053,2020-08-23,17:00 - 17:59,Boni Ave,7,0,0,0,2020,8,23,17,6,False
7054,2020-08-23,17:00 - 17:59,Guadalupe,8,0,0,0,2020,8,23,17,6,False
7055,2020-08-23,17:00 - 17:59,Buendia,9,0,0,0,2020,8,23,17,6,False
7056,2020-08-23,17:00 - 17:59,Ayala Ave,10,0,0,0,2020,8,23,17,6,False
7057,2020-08-23,17:00 - 17:59,Magallanes,11,0,0,0,2020,8,23,17,6,False
7058,2020-08-23,17:00 - 17:59,Taft,12,0,0,0,2020,8,23,17,6,False
7059,2020-08-23,18:00 - 18:59,North Ave,0,0,0,0,2020,8,23,18,6,False
7060,2020-08-23,18:00 - 18:59,Quezon Ave,1,0,0,0,2020,8,23,18,6,False
7061,2020-08-23,18:00 - 18:59,GMA Kamuning,2,0,0,0,2020,8,23,18,6,False
7062,2020-08-23,18:00 - 18:59,Cubao,3,0,0,0,2020,8,23,18,6,False
7063,2020-08-23,18:00 - 18:59,Santolan,4,0,0,0,2020,8,23,18,6,False
7064,2020-08-23,18:00 - 18:59,Ortigas,5,0,0,0,2020,8,23,18,6,False
7065,2020-08-23,18:00 - 18:59,Shaw Blvd,6,0,0,0,2020,8,23,18,6,False
7066,2020-08-23,18:00 - 18:59,Boni Ave,7,0,0,0,2020,8,23,18,6,False
7067,2020-08-23,18:00 - 18:59,Guadalupe,8,0,0,0,2020,8,23,18,6,False
7068,2020-08-23,18:00 - 18:59,Buendia,9,0,0,0,2020,8,23,18,6,False
7069,2020-08-23,18:00 - 18:59,Ayala Ave,10,0,0,0,2020,8,23,18,6,False
7070,2020-08-23,18:00 - 18:59,Magallanes,11,0,0,0,2020,8,23,18,6,False
7071,2020-08-23,18:00 - 18:59,Taft,12,0,0,0,2020,8,23,18,6,False
7072,2020-08-23,19:00 - 19:59,North Ave,0,0,0,0,2020,8,23,19,6,False
7073,2020-08-23,19:00 - 19:59,Quezon Ave,1,0,0,0,2020,8,23,19,6,False
7074,2020-08-23,19:00 - 19:59,GMA Kamuning,2,0,0,0,2020,8,23,19,6,False
7075,2020-08-23,19:00 - 19:59,Cubao,3,0,0,0,2020,8,23,19,6,False
7076,2020-08-23,19:00 - 19:59,Santolan,4,0,0,0,2020,8,23,19,6,False
7077,2020-08-23,19:00 - 19:59,Ortigas,5,0,0,0,2020,8,23,19,6,False
7078,2020-08-23,19:00 - 19:59,Shaw Blvd,6,0,0,0,2020,8,23,19,6,False
7079,2020-08-23,19:00 - 19:59,Boni Ave,7,0,0,0,2020,8,23,19,6,False
7080,2020-08-23,19:00 - 19:59,Guadalupe,8,0,0,0,2020,8,23,19,6,False
7081,2020-08-23,19:00 - 19:59,Buendia,9,0,0,0,2020,8,23,19,6,False
7082,2020-08-23,19:00 - 19:59,Ayala Ave,10,0,0,0,2020,8,23,19,6,False
7083,2020-08-23,19:00 - 19:59,Magallanes,11,0,0,0,2020,8,23,19,6,False
7084,2020-08-23,19:00 - 19:59,Taft,12,0,0,0,2020,8,23,19,6,False
7085,2020-08-23,20:00 - 20:59,North Ave,0,0,0,0,2020,8,23,20,6,False
7086,2020-08-23,20:00 - 20:59,Quezon Ave,1,0,0,0,2020,8,23,20,6,False
7087,2020-08-23,20:00 - 20:59,GMA Kamuning,2,0,0,0,2020,8,23,20,6,False
7088,2020-08-23,20:00 - 20:59,Cubao,3,0,0,0,2020,8,23,20,6,False
7089,2020-08-23,20:00 - 20:59,Santolan,4,0,0,0,2020,8,23,20,6,False
7090,2020-08-23,20:00 - 20:59,Ortigas,5,0,0,0,2020,8,23,20,6,False
7091,2020-08-23,20:00 - 20:59,Shaw Blvd,6,0,0,0,2020,8,23,20,6,False
7092,2020-08-23,20:00 - 20:59,Boni Ave,7,0,0,0,2020,8,23,20,6,False
7093,2020-08-23,20:00 - 20:59,Guadalupe,8,0,0,0,2020,8,23,20,6,False
7094,2020-08-23,20:00 - 20:59,Buendia,9,0,0,0,2020,8,23,20,6,False
7095,2020-08-23,20:00 - 20:59,Ayala Ave,10,0,0,0,2020,8,23,20,6,False
7096,2020-08-23,20:00 - 20:59,Magallanes,11,0,0,0,2020,8,23,20,6,False
7097,2020-08-23,20:00 - 20:59,Taft,12,0,0,0,2020,8,23,20,6,False
7098,2020-08-23,21:00 - 21:59,North Ave,0,0,0,0,2020,8,23,21,6,False
7099,2020-08-23,21:00 - 21:59,Quezon Ave,1,0,0,0,2020,8,23,21,6,False
7100,2020-08-23,21:00 - 21:59,GMA Kamuning,2,0,0,0,2020,8,23,21,6,False
7101,2020-08-23,21:00 - 21:59,Cubao,3,0,0,0,2020,8,23,21,6,False
7102,2020-08-23,21:00 - 21:59,Santolan,4,0,0,0,2020,8,23,21,6,False
7103,2020-08-23,21:00 - 21:59,Ortigas,5,0,0,0,2020,8,23,21,6,False
7104,2020-08-23,21:00 - 21:59,Shaw Blvd,6,0,0,0,2020,8,23,21,6,False
7105,2020-08-23,21:00 - 21:59,Boni Ave,7,0,0,0,2020,8,23,21,6,False
7106,2020-08-23,21:00 - 21:59,Guadalupe,8,0,0,0,2020,8,23,21,6,False
7107,2020-08-23,21:00 - 21:59,Buendia,9,0,0,0,2020,8,23,21,6,False
7108,2020-08-23,21:00 - 21:59,Ayala Ave,10,0,0,0,2020,8,23,21,6,False
7109,2020-08-23,21:00 - 21:59,Magallanes,11,0,0,0,2020,8,23,21,6,False
7110,2020-08-23,21:00 - 21:59,Taft,12,0,0,0,2020,8,23,21,6,False
7111,2020-08-23,22:00 - 22:59,North Ave,0,0,0,0,2020,8,23,22,6,False
7112,2020-08-23,22:00 - 22:59,Quezon Ave,1,0,0,0,2020,8,23,22,6,False
7113,2020-08-23,22:00 - 22:59,GMA Kamuning,2,0,0,0,2020,8,23,22,6,False
7114,2020-08-23,22:00 - 22:59,Cubao,3,0,0,0,2020,8,23,22,6,False
7115,2020-08-23,22:00 - 22:59,Santolan,4,0,0,0,2020,8,23,22,6,False
7116,2020-08-23,22:00 - 22:59,Ortigas,5,0,0,0,2020,8,23,22,6,False
7117,2020-08-23,22:00 - 22:59,Shaw Blvd,6,0,0,0,2020,8,23,22,6,False
7118,2020-08-23,22:00 - 22:59,Boni Ave,7,0,0,0,2020,8,23,22,6,False
7119,2020-08-23,22:00 - 22:59,Guadalupe,8,0,0,0,2020,8,23,22,6,False
7120,2020-08-23,22:00 - 22:59,Buendia,9,0,0,0,2020,8,23,22,6,False
7121,2020-08-23,22:00 - 22:59,Ayala Ave,10,0,0,0,2020,8,23,22,6,False
7122,2020-08-23,22:00 - 22:59,Magallanes,11,0,0,0,2020,8,23,22,6,False
7123,2020-08-23,22:00 - 22:59,Taft,12,0,0,0,2020,8,23,22,6,False
7124,2020-08-23,23:00 - 23:59,North Ave,0,0,0,0,2020,8,23,23,6,False
7125,2020-08-23,23:00 - 23:59,Quezon Ave,1,0,0,0,2020,8,23,23,6,False
7126,2020-08-23,23:00 - 23:59,GMA Kamuning,2,0,0,0,2020,8,23,23,6,False
7127,2020-08-23,23:00 - 23:59,Cubao,3,0,0,0,2020,8,23,23,6,False
7128,2020-08-23,23:00 - 23:59,Santolan,4,0,0,0,2020,8,23,23,6,False
7129,2020-08-23,23:00 - 23:59,Ortigas,5,0,0,0,2020,8,23,23,6,False
7130,2020-08-23,23:00 - 23:59,Shaw Blvd,6,0,0,0,2020,8,23,23,6,False
7131,2020-08-23,23:00 - 23:59,Boni Ave,7,0,0,0,2020,8,23,23,6,False
7132,2020-08-23,23:00 - 23:59,Guadalupe,8,0,0,0,2020,8,23,23,6,False
7133,2020-08-23,23:00 - 23:59,Buendia,9,0,0,0,2020,8,23,23,6,False
7134,2020-08-23,23:00 - 23:59,Ayala Ave,10,0,0,0,2020,8,23,23,6,False
7135,2020-08-23,23:00 - 23:59,Magallanes,11,0,0,0,2020,8,23,23,6,False
7136,2020-08-23,23:00 - 23:59,Taft,12,0,0,0,2020,8,23,23,6,False
7137,2020-08-23,00:00 - 00:59,North Ave,0,0,0,0,2020,8,23,0,6,False
7138,2020-08-23,00:00 - 00:59,Quezon Ave,1,0,0,0,2020,8,23,0,6,False
7139,2020-08-23,00:00 - 00:59,GMA Kamuning,2,0,0,0,2020,8,23,0,6,False
7140,2020-08-23,00:00 - 00:59,Cubao,3,0,0,0,2020,8,23,0,6,False
7141,2020-08-23,00:00 - 00:59,Santolan,4,0,0,0,2020,8,23,0,6,False
7142,2020-08-23,00:00 - 00:59,Ortigas,5,0,0,0,2020,8,23,0,6,False
7143,2020-08-23,00:00 - 00:59,Shaw Blvd,6,0,0,0,2020,8,23,0,6,False
7144,2020-08-23,00:00 - 00:59,Boni Ave,7,0,0,0,2020,8,23,0,6,False
7145,2020-08-23,00:00 - 00:59,Guadalupe,8,0,0,0,2020,8,23,0,6,False
7146,2020-08-23,00:00 - 00:59,Buendia,9,0,0,0,2020,8,23,0,6,False
7147,2020-08-23,00:00 - 00:59,Ayala Ave,10,0,0,0,2020,8,23,0,6,False
7148,2020-08-23,00:00 - 00:59,Magallanes,11,0,0,0,2020,8,23,0,6,False
7149,2020-08-23,00:00 - 00:59,Taft,12,0,0,0,2020,8,23,0,6,False
7150,2020-08-23,01:00 - 01:59,North Ave,0,0,0,0,2020,8,23,1,6,False
7151,2020-08-23,01:00 - 01:59,Quezon Ave,1,0,0,0,2020,8,23,1,6,False
7152,2020-08-23,01:00 - 01:59,GMA Kamuning,2,0,0,0,2020,8,23,1,6,False
7153,2020-08-23,01:00 - 01:59,Cubao,3,0,0,0,2020,8,23,1,6,False
7154,2020-08-23,01:00 - 01:59,Santolan,4,0,0,0,2020,8,23,1,6,False
7155,2020-08-23,01:00 - 01:59,Ortigas,5,0,0,0,2020,8,23,1,6,False
7156,2020-08-23,01:00 - 01:59,Shaw Blvd,6,0,0,0,2020,8,23,1,6,False
7157,2020-08-23,01:00 - 01:59,Boni Ave,7,0,0,0,2020,8,23,1,6,False
7158,2020-08-23,01:00 - 01:59,Guadalupe,8,0,0,0,2020,8,23,1,6,False
7159,2020-08-23,01:00 - 01:59,Buendia,9,0,0,0,2020,8,23,1,6,False
7160,2020-08-23,01:00 - 01:59,Ayala Ave,10,0,0,0,2020,8,23,1,6,False
7161,2020-08-23,01:00 - 01:59,Magallanes,11,0,0,0,2020,8,23,1,6,False
7162,2020-08-23,01:00 - 01:59,Taft,12,0,0,0,2020,8,23,1,6,False
7163,2020-08-23,02:00 - 02:59,North Ave,0,0,0,0,2020,8,23,2,6,False
7164,2020-08-23,02:00 - 02:59,Quezon Ave,1,0,0,0,2020,8,23,2,6,False
7165,2020-08-23,02:00 - 02:59,GMA Kamuning,2,0,0,0,2020,8,23,2,6,False
7166,2020-08-23,02:00 - 02:59,Cubao,3,0,0,0,2020,8,23,2,6,False
7167,2020-08-23,02:00 - 02:59,Santolan,4,0,0,0,2020,8,23,2,6,False
7168,2020-08-23,02:00 - 02:59,Ortigas,5,0,0,0,2020,8,23,2,6,False
7169,2020-08-23,02:00 - 02:59,Shaw Blvd,6,0,0,0,2020,8,23,2,6,False
7170,2020-08-23,02:00 - 02:59,Boni Ave,7,0,0,0,2020,8,23,2,6,False
7171,2020-08-23,02:00 - 02:59,Guadalupe,8,0,0,0,2020,8,23,2,6,False
7172,2020-08-23,02:00 - 02:59,Buendia,9,0,0,0,2020,8,23,2,6,False
7173,2020-08-23,02:00 - 02:59,Ayala Ave,10,0,0,0,2020,8,23,2,6,False
7174,2020-08-23,02:00 - 02:59,Magallanes,11,0,0,0,2020,8,23,2,6,False
7175,2020-08-23,02:00 - 02:59,Taft,12,0,0,0,2020,8,23,2,6,False
7176,2020-08-24,03:00 - 03:59,North Ave,0,0,0,0,2020,8,24,3,0,False
7177,2020-08-24,03:00 - 03:59,Quezon Ave,1,0,0,0,2020,8,24,3,0,False
7178,2020-08-24,03:00 - 03:59,GMA Kamuning,2,0,0,0,2020,8,24,3,0,False
7179,2020-08-24,03:00 - 03:59,Cubao,3,0,0,0,2020,8,24,3,0,False
7180,2020-08-24,03:00 - 03:59,Santolan,4,0,0,0,2020,8,24,3,0,False
7181,2020-08-24,03:00 - 03:59,Ortigas,5,0,0,0,2020,8,24,3,0,False
7182,2020-08-24,03:00 - 03:59,Shaw Blvd,6,0,0,0,2020,8,24,3,0,False
7183,2020-08-24,03:00 - 03:59,Boni Ave,7,0,0,0,2020,8,24,3,0,False
