Date_Time,Entry,Year,Month,Day,Hour,Weekday,Is_Holiday,Station_Name
2022-04-25 10:00:00,2198.0,2022.0,4.0,25.0,10.0,1.0,0.0,Cubao
2022-04-25 11:00:00,2261.0,2022.0,4.0,25.0,11.0,1.0,0.0,Cubao
2022-04-25 12:00:00,1995.0,2022.0,4.0,25.0,12.0,1.0,0.0,Cubao
2022-04-25 13:00:00,1932.0,2022.0,4.0,25.0,13.0,1.0,0.0,Cubao
2022-04-25 14:00:00,2006.0,2022.0,4.0,25.0,14.0,1.0,0.0,Cubao
2022-04-25 15:00:00,2033.0,2022.0,4.0,25.0,15.0,1.0,0.0,Cubao
2022-04-25 16:00:00,2240.0,2022.0,4.0,25.0,16.0,1.0,0.0,Cubao
2022-04-25 17:00:00,2575.0,2022.0,4.0,25.0,17.0,1.0,0.0,Cubao
2022-04-25 18:00:00,2371.0,2022.0,4.0,25.0,18.0,1.0,0.0,Cubao
2022-04-25 19:00:00,2070.0,2022.0,4.0,25.0,19.0,1.0,0.0,Cubao
2022-04-25 20:00:00,1910.0,2022.0,4.0,25.0,20.0,1.0,0.0,Cubao
2022-04-25 21:00:00,886.0,2022.0,4.0,25.0,21.0,1.0,0.0,Cubao
2022-04-25 22:00:00,79.0,2022.0,4.0,25.0,22.0,1.0,0.0,Cubao
2022-04-25 23:00:00,0.0,2022.0,4.0,25.0,23.0,1.0,0.0,Cubao
2022-04-26 04:00:00,525.0,2022.0,4.0,26.0,4.0,2.0,0.0,Cubao
2022-04-26 05:00:00,2341.0,2022.0,4.0,26.0,5.0,2.0,0.0,Cubao
2022-04-26 06:00:00,3292.0,2022.0,4.0,26.0,6.0,2.0,0.0,Cubao
2022-04-26 07:00:00,3612.0,2022.0,4.0,26.0,7.0,2.0,0.0,Cubao
2022-04-26 08:00:00,3038.0,2022.0,4.0,26.0,8.0,2.0,0.0,Cubao
2022-04-26 09:00:00,2659.0,2022.0,4.0,26.0,9.0,2.0,0.0,Cubao
2022-04-26 10:00:00,2174.0,2022.0,4.0,26.0,10.0,2.0,0.0,Cubao
2022-04-26 11:00:00,2183.0,2022.0,4.0,26.0,11.0,2.0,0.0,Cubao
2022-04-26 12:00:00,1944.0,2022.0,4.0,26.0,12.0,2.0,0.0,Cubao
2022-04-26 13:00:00,1656.0,2022.0,4.0,26.0,13.0,2.0,0.0,Cubao
2022-04-26 14:00:00,1829.0,2022.0,4.0,26.0,14.0,2.0,0.0,Cubao
2022-04-26 15:00:00,2017.0,2022.0,4.0,26.0,15.0,2.0,0.0,Cubao
2022-04-26 16:00:00,2092.0,2022.0,4.0,26.0,16.0,2.0,0.0,Cubao
2022-04-26 17:00:00,2562.0,2022.0,4.0,26.0,17.0,2.0,0.0,Cubao
2022-04-26 18:00:00,2346.0,2022.0,4.0,26.0,18.0,2.0,0.0,Cubao
2022-04-26 19:00:00,2115.0,2022.0,4.0,26.0,19.0,2.0,0.0,Cubao
2022-04-26 20:00:00,1652.0,2022.0,4.0,26.0,20.0,2.0,0.0,Cubao
2022-04-26 21:00:00,918.0,2022.0,4.0,26.0,21.0,2.0,0.0,Cubao
2022-04-26 22:00:00,97.0,2022.0,4.0,26.0,22.0,2.0,0.0,Cubao
2022-04-26 23:00:00,0.0,2022.0,4.0,26.0,23.0,2.0,0.0,Cubao
2022-04-27 04:00:00,459.0,2022.0,4.0,27.0,4.0,3.0,0.0,Cubao
2022-04-27 05:00:00,2229.0,2022.0,4.0,27.0,5.0,3.0,0.0,Cubao
2022-04-27 06:00:00,3361.0,2022.0,4.0,27.0,6.0,3.0,0.0,Cubao
2022-04-27 07:00:00,3545.0,2022.0,4.0,27.0,7.0,3.0,0.0,Cubao
2022-04-27 08:00:00,3038.0,2022.0,4.0,27.0,8.0,3.0,0.0,Cubao
2022-04-27 09:00:00,2536.0,2022.0,4.0,27.0,9.0,3.0,0.0,Cubao
2022-04-27 10:00:00,2085.0,2022.0,4.0,27.0,10.0,3.0,0.0,Cubao
2022-04-27 11:00:00,2060.0,2022.0,4.0,27.0,11.0,3.0,0.0,Cubao
2022-04-27 12:00:00,1915.0,2022.0,4.0,27.0,12.0,3.0,0.0,Cubao
2022-04-27 13:00:00,1898.0,2022.0,4.0,27.0,13.0,3.0,0.0,Cubao
2022-04-27 14:00:00,1692.0,2022.0,4.0,27.0,14.0,3.0,0.0,Cubao
2022-04-27 15:00:00,1989.0,2022.0,4.0,27.0,15.0,3.0,0.0,Cubao
2022-04-27 16:00:00,2235.0,2022.0,4.0,27.0,16.0,3.0,0.0,Cubao
2022-04-27 17:00:00,2529.0,2022.0,4.0,27.0,17.0,3.0,0.0,Cubao
2022-04-27 18:00:00,2389.0,2022.0,4.0,27.0,18.0,3.0,0.0,Cubao
2022-04-27 19:00:00,2110.0,2022.0,4.0,27.0,19.0,3.0,0.0,Cubao
2022-04-27 20:00:00,1721.0,2022.0,4.0,27.0,20.0,3.0,0.0,Cubao
2022-04-27 21:00:00,909.0,2022.0,4.0,27.0,21.0,3.0,0.0,Cubao
2022-04-27 22:00:00,90.0,2022.0,4.0,27.0,22.0,3.0,0.0,Cubao
2022-04-27 23:00:00,0.0,2022.0,4.0,27.0,23.0,3.0,0.0,Cubao
2022-04-28 04:00:00,471.0,2022.0,4.0,28.0,4.0,4.0,0.0,Cubao
2022-04-28 05:00:00,2116.0,2022.0,4.0,28.0,5.0,4.0,0.0,Cubao
2022-04-28 06:00:00,3018.0,2022.0,4.0,28.0,6.0,4.0,0.0,Cubao
2022-04-28 07:00:00,3650.0,2022.0,4.0,28.0,7.0,4.0,0.0,Cubao
2022-04-28 08:00:00,3018.0,2022.0,4.0,28.0,8.0,4.0,0.0,Cubao
2022-04-28 09:00:00,2559.0,2022.0,4.0,28.0,9.0,4.0,0.0,Cubao
2022-04-28 10:00:00,2178.0,2022.0,4.0,28.0,10.0,4.0,0.0,Cubao
2022-04-28 11:00:00,2139.0,2022.0,4.0,28.0,11.0,4.0,0.0,Cubao
2022-04-28 12:00:00,1811.0,2022.0,4.0,28.0,12.0,4.0,0.0,Cubao
2022-04-28 13:00:00,1724.0,2022.0,4.0,28.0,13.0,4.0,0.0,Cubao
2022-04-28 14:00:00,1761.0,2022.0,4.0,28.0,14.0,4.0,0.0,Cubao
2022-04-28 15:00:00,2039.0,2022.0,4.0,28.0,15.0,4.0,0.0,Cubao
2022-04-28 16:00:00,2173.0,2022.0,4.0,28.0,16.0,4.0,0.0,Cubao
2022-04-28 17:00:00,2610.0,2022.0,4.0,28.0,17.0,4.0,0.0,Cubao
